"","x"
"289",7.2953641754148
"290",0.342315939413799
"291",2.77531079968443
"292",5.11137182439839
"293",1.8226044427563
"294",4.42520243270195
"295",7.58879044374374
"296",4.12699885420343
"297",2.22895110816333
"298",2.31898263711874
"299",4.22419543397581
"300",2.41830304655413
"301",6.89855271481418
"302",5.87301226411878
"303",3.99162156346795
"304",7.19414102168664
"305",5.82379238185477
"306",7.09674255956741
"307",3.84458958911869
"308",3.89427804471772
"309",5.83929109257053
"310",3.70912831021765
"311",7.46906925120217
"312",4.77314684536056
"313",6.17829259777551
"314",2.54188125307476
"315",3.85851258936111
"316",5.31131382188407
"317",4.82204080195255
"318",6.1441406219277
"319",3.38364464434609
"320",2.74909531642791
"321",4.89958230941027
"322",5.18098879638939
"323",6.17726956771312
"324",8.92337836475705
"325",4.99261819654873
"326",4.06608256963068
"327",8.20023905995287
"328",3.66923537351566
"329",3.25310147747306
"330",3.0622198267839
"331",4.16644436510149
"332",5.60185015851263
"333",2.38662067568483
"334",6.66147674051772
"335",7.11589740771662
"336",4.16172646832552
"337",6.81510823355042
"338",18.9831601263692
"339",4.62520454507354
"340",6.30527049538562
"341",2.81351268404431
"342",5.32039434911529
"343",9.09449429385266
"344",2.33767819641525
"345",3.26204920660582
"346",3.99237703281875
"347",2.77456099826578
"348",10.1280013848489
"349",1.59881655761008
"350",5.1300271507104
"351",3.58379004295272
"352",6.36754619178968
"353",9.76064853552988
"354",7.07751458289033
"355",5.93951221794127
"356",6.47545840831676
"357",9.87342931617953
"358",6.59534689553802
"359",4.36012411508998
"360",4.39242276140208
"361",5.54659357411011
"362",2.34453874176105
"363",3.03654489341812
"364",16.27256072622
"365",7.17034335277973
"366",6.18396219966503
"367",2.84783225781355
"368",6.31890093135301
"369",6.58196807753098
"370",3.36826256195397
"371",1.32528809919227
"372",4.53690290045143
"373",3.47398450653158
"374",12.1000718200306
"375",1.95148294187829
"376",6.55824668154615
"377",4.70960754003344
"378",3.2197310647382
"379",8.02305960379247
"380",2.31068359688177
"381",8.00491795615267
"382",10.0565672719081
"383",5.16537042424788
"384",1.4220312662931
"385",5.72815145916262
"386",4.8566339558856
"387",6.97559962089637
"388",4.12653318620688
"389",10.2717345848276
"390",9.78177781248778
"391",9.52595132834452
"392",2.86616251410257
"393",3.84714444384654
"394",3.07849959764243
"395",3.2749522889468
"396",1.82908467059958
"397",3.06675675295418
"398",5.15272482958745
"399",4.43677254299788
"400",4.61231272240811
"401",2.68585455321019
"402",7.02416125267983
"403",1.05305314710973
"404",6.87985558802989
"405",4.99452040200638
"406",11.3947877320186
"407",11.385038666596
"408",2.24940007362821
"409",4.05399709703871
"410",7.16268823579965
"411",5.59449102384628
"412",4.70775867955746
"413",7.79120624600452
"414",5.97144111871687
"415",1.76236370020404
"416",5.60672646738108
"417",7.92855873064788
"418",1.53505719851642
"419",3.01186027220966
"420",3.87185926031037
"421",19.1048611828437
"422",5.28853759651466
"423",7.63740430440615
"424",2.71869835930935
"425",6.83962497090622
"426",2.44510238967571
"427",3.0011702149616
"428",3.91192112650959
"429",7.29369917245091
"430",5.17993603338912
"431",2.9203795390379
"432",2.40604249720207
"433",4.43527962394729
"434",3.72105560122056
"435",9.84234793454256
"436",14.2545898042106
"437",3.77863627183915
"438",5.14984318700457
"439",6.55876209231485
"440",3.87684839057444
"441",3.12495563538116
"442",2.84504420147702
"443",5.96219873088544
"444",1.46534383072928
"445",8.56802769095826
"446",1.94586379699843
"447",3.9580386348308
"448",2.30687427519464
"449",8.39820477800989
"450",9.07232565572883
"451",3.70419429037302
"452",2.14993041226313
"453",8.91417535471127
"454",4.22173930636511
"455",8.1281748608998
"456",6.68883997820986
"457",3.32021996774874
"458",5.27451795942091
"459",6.88826212528928
"460",2.52350843216312
"461",4.82838123881773
"462",4.37919203830791
"463",3.30894030742255
"464",4.78931585121305
"465",7.49548422268283
"466",8.14466662010906
"467",6.43067813761156
"468",9.79952780692665
"469",5.50303978288264
"470",2.17691767601848
"471",3.01556676010088
"472",4.59383434037881
"473",7.82130228634673
"474",4.19895952350585
"475",6.64937386301983
"476",2.8137188058032
"477",3.46053532336409
"478",3.01370806951329
"479",7.42976200393097
"480",6.64222669288777
"481",7.31709821713549
"482",1.85250260929691
"483",7.06494741619574
"484",3.23339814453595
"485",5.8938708543989
"486",5.51567359439455
"487",3.92872525234513
"488",3.62494839622883
"489",5.96839660299603
"490",4.32941642192838
"491",2.68993841763854
"492",3.53998825594466
"493",3.759307630039
"494",2.64902923121805
"495",8.58391154905397
"496",3.8559355587884
"497",3.20846610443042
"498",1.77944337521014
"499",9.09613573579384
"500",1.9223739844396
"501",5.42704391444705
"502",4.13902529023546
"503",5.9072296878901
"504",3.08790891869809
"505",7.16178670409677
"506",6.01145580712253
"507",2.4646551943238
"508",3.92629889842574
"509",6.54156885119035
"510",8.613041889168
"511",2.66154396002291
"512",9.20941691684168
"513",5.51360648430437
"514",2.93411872975744
"515",4.47475746923121
"516",4.49287159172462
"517",10.5691645659764
"518",6.17203142370871
"519",6.56478893198205
"520",2.62506758330747
"521",3.33162710356563
"522",1.85521300843813
"523",5.78390485323278
"524",2.8818161691748
"525",5.61235604266968
"526",5.0976058203788
"527",3.72544663325177
"528",1.80475791900485
"529",3.85473840715154
"530",6.37595938109985
"531",4.16640695891198
"532",5.99459263468068
"533",5.16390059232416
"534",5.49064393851241
"535",1.8426904171921
"536",3.55024348244358
"537",1.65238785745713
"538",3.44254034894571
"539",8.68287885553291
"540",2.09185900015109
"541",2.46512688633894
"542",5.96239328470572
"543",2.22233191156502
"544",3.77878934954636
"545",3.75201862243087
"546",3.69009588201694
"547",8.17531764126401
"548",1.56656264512942
"549",4.203707562017
"550",3.6939324301549
"551",3.12609846696812
"552",7.40947653469484
"553",4.69188056829663
"554",3.50783122609741
"555",1.46157006687775
"556",3.73201795411738
"557",4.92986646458004
"558",3.07153437367753
"559",4.93106764651762
"560",3.79701711502692
"561",4.0105541430007
"562",5.32333599739563
"563",5.6736694431859
"564",5.19383225117331
"565",4.01624329239599
"566",3.72433076811884
"567",6.61699161705618
"568",10.4509230464508
"569",3.30595786669046
"570",6.71408567745077
"571",6.47951886977649
"572",4.27581253978363
"573",7.14214189637586
"574",4.68424599223664
"575",11.8526741345693
"576",2.50160326005931
"577",2.51433631355764
"578",4.78695703515306
"579",3.95707628701907
"580",2.60611717816834
"581",3.14293427642598
"582",7.43661546911469
"583",10.3762832188686
"584",5.92295852865983
"585",5.81279641095497
"586",7.83874215659482
"587",2.73109113025934
"588",3.01959694284873
"589",1.0869556648645
"590",1.0221092925846
"591",1.79154570322333
"592",5.72420278893171
"593",5.37467922486581
"594",7.38064965367731
"595",8.71599878359608
"596",3.68596668160956
"597",6.0403637162465
"598",4.81765382085292
"599",7.68312483713705
"600",4.94500521813723
"601",3.22277291222155
"602",11.4719044578471
"603",3.93649712197324
"604",2.76697046254832
"605",3.6990266366427
"606",9.91959282489524
"607",4.6135609379901
"608",8.41448882511643
"609",3.55852386819268
"610",4.5197870258614
"611",6.04081883732855
"612",5.58570341906468
"613",5.18641053773777
"614",6.6224325092723
"615",3.74003587300936
"616",7.17941693882295
"617",9.53073988760928
"618",5.73034749570566
"619",4.57897410014704
"620",3.28739221186635
"621",2.66571772169229
"622",5.14577338281752
"623",2.01100739699808
"624",7.54587879012426
"625",6.14047971046299
"626",11.2521626251834
"627",5.2692018377305
"628",4.10975172097767
"629",7.83682989259593
"630",4.89074439373308
"631",4.33683950575578
"632",3.39008884810865
"633",4.06934828053221
"634",2.75521566970702
"635",4.00447771134593
"636",10.4165030140007
"637",18.5543543737262
"638",3.99823028763762
"639",3.98611137951334
"640",4.8635027593324
"641",5.10105198061889
"642",13.3885852110154
"643",5.63416681814541
"644",3.72520032461822
"645",3.40883853979248
"646",7.01462112231079
"647",2.79418302370277
"648",5.523418491014
"649",6.994314438678
"650",5.6669490873009
"651",2.65205035476025
"652",6.3549072378359
"653",1.92913888503126
"654",7.52147473691383
"655",5.99790294155146
"656",12.9858459976598
"657",1.6739771824261
"658",3.16899028684414
"659",4.68426822252403
"660",6.60991595548819
"661",1.83092524308299
"662",3.7940891274859
"663",7.23675678931026
"664",1.57407429625777
"665",3.66923086865996
"666",9.08161530453754
"667",4.30428445647416
"668",3.32457892900232
"669",4.84298708126067
"670",5.8111242931669
"671",4.10563359065607
"672",11.5046440485789
"673",5.36200695795977
"674",5.93902571660393
"675",7.62414408737009
"676",0.727716110655323
"677",3.53978240322972
"678",7.13821505086899
"679",4.11368002628105
"680",2.42484272916619
"681",3.88933777280085
"682",2.24346110437441
"683",3.590539395514
"684",2.2156144129612
"685",4.61049298421449
"686",6.75847514544837
"687",11.4580220899736
"688",7.11102161386188
"689",2.88000992766875
"690",3.45115921902699
"691",4.264812954333
"692",6.53282478780237
"693",2.77309243061601
"694",4.90010175666613
"695",7.49039267251783
"696",5.216631754954
"697",2.12370165813458
"698",4.54953387914825
"699",3.83970135908874
"700",2.22752219784512
"701",1.28322341455259
"702",5.26653797810702
"703",2.55226144602628
"704",6.1706722280528
"705",10.6092816173509
"706",0.911873596540049
"707",5.85049982563772
"708",5.95742757850843
"709",6.75435486303411
"710",5.45006838020653
"711",3.20432958425621
"712",9.24019718817492
"713",4.74025145086694
"714",6.45824578004645
"715",5.4272914759036
"716",3.03103700383474
"717",5.14741267214466
"718",14.7238635836424
"719",2.06648029712365
"720",3.14406839775401
"721",1.67245247772308
"722",6.57343106041339
"723",1.4669641720252
"724",5.01063471782183
"725",6.54169160792181
"726",4.12888379069957
"727",3.34831462756126
"728",9.27860858648503
"729",4.38408642841526
"730",8.78594711161342
"731",2.10221912486291
"732",7.50138619933542
"733",10.6113547811448
"734",3.44146464977816
"735",4.14767066002222
"736",2.05948668234731
"737",5.65964386156622
"738",9.48683035534397
"739",7.28386744621169
"740",4.69747539987941
"741",2.58159682220467
"742",5.17350133376952
"743",8.15114874078592
"744",5.01287347035807
"745",3.0797949025179
"746",7.49329044839258
"747",3.66915418647193
"748",7.14775643226623
"749",8.29111877323026
"750",8.98043429376117
"751",3.67516226649274
"752",2.62532849967789
"753",2.69324010946078
"754",3.08058587931125
"755",1.27313658547104
"756",1.46677273083807
"757",5.06090457803369
"758",6.52767957894081
"759",8.03938922935111
"760",1.22551568877173
"761",5.66054755584408
"762",2.60247632350117
"763",4.25600941196135
"764",2.8113526245151
"765",6.33989926462757
"766",4.80392924688675
"767",3.84804205836836
"768",8.15083119332609
"769",5.21561576566386
"770",3.7353761857291
"771",5.72349424033097
"772",3.0187377285443
"773",7.87363966901249
"774",5.1832777984698
"775",3.39830295718716
"776",1.38471295786021
"777",6.16525351938511
"778",4.80497817916894
"779",9.95647426671571
"780",5.28041457101667
"781",3.35196055768733
"782",3.94118204427335
"783",2.88869964627627
"784",4.53957920365084
"785",5.46681672108685
"786",6.19804101791125
"787",3.92883307864609
"788",3.51870321084633
"789",8.01758743558559
"790",7.04255579533781
"791",5.03842311072698
"792",9.19561978801178
"793",4.57856960815648
"794",2.57089654633819
"795",4.61511729422684
"796",2.93055274364267
"797",4.88958777882855
"798",6.31845550324207
"799",7.41162580022424
"800",4.56308531592216
"801",0.820250271837126
"802",4.18256158368325
"803",3.58615707010511
"804",7.42505869093129
"805",6.71470602590322
"806",4.11863381942008
"807",7.01129554110751
"808",9.8525781971239
"809",2.21607369177019
"810",8.44524052651644
"811",5.32747895449591
"812",3.13499644094639
"813",5.77146725203042
"814",4.68861084145526
"815",9.7589284932523
"816",6.36715024349609
"817",4.71243098259027
"818",6.17282149780956
"819",3.50476972768833
"820",7.1483160195438
"821",7.82278300484462
"822",4.53002188021174
"823",4.64969324052159
"824",1.11181113953523
"825",2.77903054718106
"826",1.71723159807783
"827",5.95796686191105
"828",4.5130550339697
"829",2.68679792354211
"830",1.66181355224865
"831",11.0713005439444
"832",4.87427018279813
"833",10.3386840108822
"834",4.66932269305028
"835",7.01048726036714
"836",10.655927787289
"837",15.3456109220453
"838",5.03633465880331
"839",4.39839717616949
"840",4.15554864425336
"841",3.04184816845562
"842",4.16982843016147
"843",7.8152218629453
"844",5.16318631163283
"845",4.18276858693144
"846",12.4716860339495
"847",5.50137067400775
"848",3.19715927453803
"849",7.26012563879086
"850",10.438179314778
"851",2.33821496918408
"852",8.31422992616119
"853",3.6511079288908
"854",7.79380004133851
"855",6.42147638955043
"856",6.92989109075007
"857",11.8007652318434
"858",5.96246967010923
"859",8.21657514261278
"860",7.92606422866024
"861",4.23268064887903
"862",4.98914541269994
"863",5.7314845722044
"864",4.60680291111826
"865",4.57514877845173
"866",4.26076615850762
"867",0.888981690450152
"868",4.86430698611571
"869",4.26821259185661
"870",3.92535121709518
"871",3.01398160112978
"872",3.91394753564235
"873",3.45788315119389
"874",2.50467243593121
"875",3.3906704735487
"876",7.2419234230317
"877",3.84568807073423
"878",4.07336905758006
"879",7.38103452960052
"880",4.3320611122944
"881",9.08456179772659
"882",7.47100718646457
"883",2.90047621619239
"884",5.56252737998563
"885",5.43610472163933
"886",5.76057330656455
"887",7.53623348099527
"888",4.95179134074857
"889",7.77392482378709
"890",1.55534952838527
"891",6.93094751524041
"892",2.68711458860292
"893",3.85290961438691
"894",1.99178211317907
"895",2.91531546218574
"896",5.08038754465317
"897",6.20094003229712
"898",12.3883809623104
"899",0.928348236980217
"900",11.4967677446559
"901",2.41606893476123
"902",6.85077766571381
"903",3.42639192184669
"904",6.24986111281579
"905",7.07297725293011
"906",0.98139957392053
"907",7.32882567680586
"908",5.37099546106364
"909",3.1703880396156
"910",6.19934150728977
"911",2.00019954412083
"912",2.58524286737796
"913",2.13784126504041
"914",5.10164712132636
"915",4.69642043579721
"916",4.12377135143659
"917",8.11472929590172
"918",3.57381318178829
"919",6.87546516705991
"920",2.77259083029095
"921",1.5891791492291
"922",10.6859412490739
"923",3.41057742230406
"924",10.9260856787002
"925",5.85852794101195
"926",2.97535902883475
"927",8.25065907936482
"928",4.22440027858313
"929",4.56570244459954
"930",4.08544129982663
"931",6.90974171177585
"932",7.81405709144849
"933",4.70064983976627
"934",3.36696359842384
"935",3.56861681133193
"936",3.46781956057706
"937",14.6369844139096
"938",3.91790403531621
"939",10.0242122961656
"940",1.89230535301472
"941",9.17636252874724
"942",8.29365253246397
"943",7.31719590351673
"944",1.80515169521302
"945",3.52125977612617
"946",11.1033714630622
"947",3.07649000652798
"948",2.44258077327677
"949",10.3925672975205
"950",5.07343553604518
"951",2.60229742111422
"952",5.03289235457704
"953",7.12406078009288
"954",5.72987788624255
"955",4.10825701003876
"956",4.29588635691967
"957",0.969014393610266
"958",6.72758768505572
"959",4.94038043333147
"960",4.7764473045094
"961",4.49443525558084
"962",8.68535135361747
"963",4.13936217786712
"964",8.45402059001848
"965",5.5539790798091
"966",5.9141119517241
"967",2.31890920783025
"968",3.69313058739611
"969",1.95960392073785
"970",6.17538871216953
"971",2.4093957649527
"972",1.58452745966894
"973",5.73266360234116
"974",6.51104185729673
"975",3.8644924672166
"976",5.53753760687062
"977",3.34212797125163
"978",7.4323179729584
"979",8.77222328738834
"980",3.72035187082164
"981",4.69654790967491
"982",4.02996595787643
"983",0.771037068895506
"984",8.71601619475269
"985",2.15925704965396
"986",9.18926448546104
"987",4.19545180286605
"988",7.65720143451282
"989",7.10556899377459
"990",7.10314853070847
"991",3.89190381765522
"992",1.92141291360483
"993",5.06566079872836
"994",6.0402617378071
"995",6.29902746166769
"996",2.41002815163347
"997",2.18998146956043
"998",2.49487817993336
"999",7.449726287227
"1000",5.16629051317743
"1001",3.30419392501293
"1002",5.15865636342272
"1003",8.15958047328234
"1004",3.39149690927545
"1005",4.31732285888334
"1006",1.95083410397244
"1007",6.58816714811
"1008",4.27875931920477
"1009",7.21999834543362
"1010",3.97648504179555
"1011",3.06193505545042
"1012",6.06027422735326
"1013",2.62941175003781
"1014",2.86867071571514
"1015",8.33041831723489
"1016",3.86449871154535
"1017",2.87237496705275
"1018",2.93622380644955
"1019",10.5670527936229
"1020",9.62883361184119
"1021",5.76512525283838
"1022",11.3379413077078
"1023",1.68777726000501
"1024",10.8212002577701
"1025",5.26370584982819
"1026",2.20927440494824
"1027",7.77202969288
"1028",2.62876252827986
"1029",3.5580056440567
"1030",4.23888989045493
"1031",5.99828264484212
"1032",5.50234538979814
"1033",4.99055959700308
"1034",3.56659671152645
"1035",8.97758822166838
"1036",3.18032984045505
"1037",4.3264035914521
"1038",8.01470772918587
"1039",3.85879585931109
"1040",4.59501905499978
"1041",8.85957713148401
"1042",7.1132311988552
"1043",5.12601569979451
"1044",5.1533865467741
"1045",2.46148365527868
"1046",4.44471334212277
"1047",3.10319984768124
"1048",1.89825620768831
"1049",10.8080462554221
"1050",3.26303701402168
"1051",3.80337687803301
"1052",3.80501823294404
"1053",8.13605995731955
"1054",11.5033734709629
"1055",7.63767558800898
"1056",2.70316249060583
"1057",1.74049248098442
"1058",5.76669553334569
"1059",4.45732990216859
"1060",7.17889173730245
"1061",12.8508612255618
"1062",2.70982543125495
"1063",11.9598792725602
"1064",5.43053034523641
"1065",5.11322471867821
"1066",4.48611990247543
"1067",5.44815411079771
"1068",2.36195913151071
"1069",9.12095556687822
"1070",6.05697364419852
"1071",9.57815715114246
"1072",5.01052522281755
"1073",3.13731574407626
"1074",1.93010354735677
"1075",3.72056650912381
"1076",11.547364857801
"1077",14.3315179003483
"1078",4.4553484437698
"1079",3.66970774328774
"1080",6.01215773941823
"1081",1.76713718848847
"1082",6.21278439746439
"1083",6.36177644189111
"1084",4.85351984485112
"1085",2.64921681820387
"1086",2.86406103777736
"1087",7.52289380278889
"1088",4.72008115804933
"1089",11.5644307248628
"1090",8.18611777322811
"1091",3.29807679426347
"1092",6.16758315263812
"1093",6.30192547181692
"1094",4.95285400461464
"1095",8.92608124148947
"1096",2.19370138323117
"1097",7.94159030875254
"1098",1.92386562109994
"1099",6.62182400678914
"1100",5.63949593986677
"1101",4.83983965240677
"1102",3.58228137560852
"1103",5.98729609768682
"1104",11.7980613455373
"1105",6.38932333562543
"1106",3.76384109492656
"1107",3.26148947132708
"1108",4.19130236393468
"1109",3.5015206451887
"1110",5.54886352107222
"1111",3.56606536843802
"1112",5.9117656780508
"1113",10.5114004753914
"1114",11.0811967450937
"1115",1.19696943419679
"1116",1.32831219686501
"1117",8.4625064680353
"1118",8.30897999795574
"1119",3.40371725819194
"1120",6.00801383724689
"1121",4.44232077674651
"1122",5.62047220359854
"1123",3.05235320070459
"1124",5.8009146940097
"1125",2.19170105824163
"1126",5.53875746850482
"1127",1.32480965410847
"1128",2.2419220693763
"1129",2.74728880800002
"1130",3.43985139752233
"1131",4.48072970266269
"1132",6.50129593208816
"1133",2.37538397713428
"1134",6.03409100592241
"1135",1.49020411507971
"1136",6.01481542711448
"1137",2.87339673803006
"1138",4.63437084635777
"1139",4.56114094761217
"1140",4.37308611154579
"1141",6.60035586329635
"1142",2.73536730318105
"1143",14.0496221371506
"1144",1.47527020405348
"1145",4.72577249750061
"1146",2.49947324604915
"1147",2.06548826414519
"1148",4.41785977744059
"1149",2.92538487754731
"1150",6.04420547071985
"1151",5.48086362152372
"1152",2.84402431377366
"1153",4.43098145197908
"1154",7.00665485198428
"1155",5.15903183246223
"1156",3.4566742711318
"1157",2.1702643575349
"1158",8.25829165316076
"1159",9.90966771528275
"1160",1.73538408414097
"1161",4.51767188479742
"1162",6.06775893067677
"1163",9.97307008382032
"1164",3.34796371834177
"1165",4.03988192646488
"1166",7.87949163290427
"1167",4.281778659277
"1168",5.94901659409041
"1169",5.83788442712175
"1170",3.19127008169252
"1171",8.38383868854374
"1172",5.81148020508433
"1173",3.76906285268026
"1174",3.78908835892158
"1175",11.2743440943326
"1176",2.98703722162987
"1177",5.24037943908565
"1178",7.49837163712679
"1179",4.34571831965024
"1180",2.99103813717259
"1181",11.5909465163131
"1182",6.08733314021895
"1183",8.76536170557609
"1184",9.00624976116691
"1185",5.88038177175904
"1186",8.44786186342363
"1187",6.37265859574771
"1188",1.7269877176102
"1189",2.78019775298071
"1190",3.37937358708719
"1191",7.18018725892281
"1192",2.18760532536418
"1193",3.8283400730994
"1194",7.44045759900394
"1195",4.19591084444133
"1196",6.08418192863902
"1197",4.16726822479747
"1198",5.66201766605332
"1199",5.76928115277895
"1200",8.88936671977076
"1201",6.57451887251371
"1202",2.18110376969674
"1203",5.31999924499664
"1204",13.0612294520786
"1205",3.5780312391514
"1206",4.68116734566673
"1207",2.09978091173891
"1208",0.794067699417161
"1209",3.95801023462297
"1210",7.37908210396832
"1211",5.76719836147548
"1212",3.89189037595522
"1213",5.34796038160767
"1214",6.45357637374411
"1215",12.277881278633
"1216",5.22127425949925
"1217",1.76845989277226
"1218",13.2294829797401
"1219",2.22282314205792
"1220",4.27221064124366
"1221",6.09957811210347
"1222",12.1498313322419
"1223",4.36290827891101
"1224",10.6124154672236
"1225",12.662537099993
"1226",5.51103634791246
"1227",5.11490571979702
"1228",1.32784356624279
"1229",11.467197633514
"1230",2.25282560911073
"1231",4.92542826049835
"1232",7.24540400799041
"1233",1.70876137119417
"1234",1.16200491344188
"1235",4.83118203443911
"1236",7.56684938083991
"1237",1.28600924720371
"1238",5.89430682600507
"1239",6.6285575721333
"1240",8.80747487546905
"1241",3.04569115735253
"1242",3.09834871721223
"1243",7.11167745360268
"1244",5.60362409830251
"1245",1.79040427154849
"1246",2.25293748477645
"1247",2.98354124330106
"1248",2.89455440874083
"1249",5.61761593721737
"1250",6.54694830327861
"1251",3.04876961040185
